Found 570 ships
<47.53433°N 4.849152°W @ 2013-10-01T21:06:00
<47.53704°N 4.838547°W @ 2013-10-01T21:15:00
<47.54107°N 4.824818°W @ 2013-10-01T21:27:00
<47.54413°N 4.811217°W @ 2013-10-01T21:39:00
<47.54762°N 4.79949°W @ 2013-10-01T21:49:00
JULIE GIRL (30 positions)
<49.97878°N 5.006915°W @ 2013-10-01T05:29:00
<49.96124°N 5.002118°W @ 2013-10-01T05:39:00
<49.93118°N 4.994783°W @ 2013-10-01T05:56:00
<49.90922°N 4.993°W @ 2013-10-01T06:09:00
<49.90489°N 4.994705°W @ 2013-10-01T06:17:00
<49.90525°N 4.995385°W @ 2013-10-01T06:29:00
<49.90481°N 4.998273°W @ 2013-10-01T06:37:00
<49.90467°N 5.002332°W @ 2013-10-01T06:48:00
<49.90447°N 5.006433°W @ 2013-10-01T06:59:00
<49.90454°N 5.009666°W @ 2013-10-01T07:09:00
<49.90436°N 5.011302°W @ 2013-10-01T07:13:00
<49.90398°N 5.01808°W @ 2013-10-01T07:29:00
<49.90429°N 5.02187°W @ 2013-10-01T07:39:00
<49.90423°N 5.02568°W @ 2013-10-01T07:48:00
<49.90405°N 5.028515°W @ 2013-10-01T07:54:00
<49.90439°N 5.031255°W @ 2013-10-01T08:27:00
<49.90431°N 5.032445°W @ 2013-10-01T08:38:00
<49.90411°N 5.036492°W @ 2013-10-01T08:47:00
<49.90398°N 5.041821°W @ 2013-10-01T08:59:00
<49.90385°N 5.045678°W @ 2013-10-01T09:08:00
<49.90374°N 5.050502°W @ 2013-10-01T09:19:00
<49.90353°N 5.054081°W @ 2013-10-01T09:28:00
<49.90383°N 5.057815°W @ 2013-10-01T09:38:00
<49.90448°N 5.062472°W @ 2013-10-01T09:49:00
<49.91°N 5.06539°W @ 2013-10-01T09:56:00
<49.94075°N 5.057117°W @ 2013-10-01T10:17:00
<49.95366°N 5.05019°W @ 2013-10-01T10:27:00
<49.96184°N 5.047695°W @ 2013-10-01T10:34:00
<49.98063°N 5.037617°W @ 2013-10-01T10:48:00
<49.99298°N 5.031945°W @ 2013-10-01T10:57:00
KADEGE (73 positions)
<48.35935°N 4.79388°W @ 2013-10-01T00:29:00
<48.36238°N 4.826102°W @ 2013-10-01T00:38:00
<48.36331°N 4.861245°W @ 2013-10-01T00:48:00
<48.35897°N 4.898413°W @ 2013-10-01T00:59:00
<48.3587°N 4.93036°W @ 2013-10-01T01:08:00
<48.35909°N 4.967361°W @ 2013-10-01T01:18:00
<48.36738°N 5.00519°W @ 2013-10-01T01:29:00
<48.37482°N 5.036457°W @ 2013-10-01T01:38:00
<48.38438°N 5.073421°W @ 2013-10-01T01:48:00
<48.39111°N 5.097259°W @ 2013-10-01T01:55:00
<48.40347°N 5.143133°W @ 2013-10-01T02:08:00
<48.41447°N 5.180429°W @ 2013-10-01T02:19:00
<48.42529°N 5.216577°W @ 2013-10-01T02:29:00
<48.43357°N 5.244958°W @ 2013-10-01T02:38:00
<48.44505°N 5.28104°W @ 2013-10-01T02:49:00
<48.45943°N 5.314742°W @ 2013-10-01T02:59:00
<48.45975°N 5.318793°W @ 2013-10-01T03:08:00
<48.4578°N 5.321985°W @ 2013-10-01T03:19:00
<48.45249°N 5.322285°W @ 2013-10-01T03:29:00
<48.44693°N 5.322675°W @ 2013-10-01T03:39:00
<48.44185°N 5.322875°W @ 2013-10-01T03:49:00
<48.43627°N 5.323017°W @ 2013-10-01T03:59:00
<48.43207°N 5.323165°W @ 2013-10-01T04:08:00
<48.42657°N 5.323372°W @ 2013-10-01T04:19:00
<48.42176°N 5.323707°W @ 2013-10-01T04:28:00
<48.41581°N 5.324568°W @ 2013-10-01T04:39:00
<48.43385°N 5.326167°W @ 2013-10-01T04:49:00
<48.44709°N 5.333467°W @ 2013-10-01T04:55:00
<48.46745°N 5.347415°W @ 2013-10-01T05:28:00
<48.46545°N 5.348218°W @ 2013-10-01T05:38:00
<48.45288°N 5.344213°W @ 2013-10-01T05:57:00
<48.4237°N 5.34605°W @ 2013-10-01T06:08:00
<48.42562°N 5.346082°W @ 2013-10-01T06:16:00
<48.41902°N 5.346287°W @ 2013-10-01T06:29:00
<48.41273°N 5.346695°W @ 2013-10-01T06:39:00
<48.40788°N 5.34712°W @ 2013-10-01T06:48:00
<48.40211°N 5.347555°W @ 2013-10-01T06:58:00
<48.39647°N 5.347828°W @ 2013-10-01T07:08:00
<48.39189°N 5.34843°W @ 2013-10-01T07:17:00
<48.38592°N 5.349215°W @ 2013-10-01T07:29:00
<48.37859°N 5.34375°W @ 2013-10-01T07:39:00
<48.36976°N 5.329751°W @ 2013-10-01T07:48:00
<48.37274°N 5.328915°W @ 2013-10-01T07:55:00
<48.38769°N 5.326755°W @ 2013-10-01T08:27:00
<48.39217°N 5.326492°W @ 2013-10-01T08:37:00
<48.39727°N 5.32593°W @ 2013-10-01T08:47:00
<48.40327°N 5.325075°W @ 2013-10-01T08:59:00
<48.40813°N 5.324892°W @ 2013-10-01T09:08:00
<48.41279°N 5.324468°W @ 2013-10-01T09:17:00
<48.42281°N 5.339135°W @ 2013-10-01T09:28:00
<48.43031°N 5.34659°W @ 2013-10-01T09:39:00
<48.43559°N 5.34533°W @ 2013-10-01T09:49:00
<48.43967°N 5.344958°W @ 2013-10-01T09:56:00
<48.45198°N 5.344131°W @ 2013-10-01T10:18:00
<48.45852°N 5.34317°W @ 2013-10-01T10:29:00
<48.46129°N 5.343325°W @ 2013-10-01T10:34:00
<48.46883°N 5.34323°W @ 2013-10-01T10:47:00
<48.47381°N 5.337688°W @ 2013-10-01T10:57:00
<48.47815°N 5.29554°W @ 2013-10-01T11:09:00
<48.48125°N 5.263955°W @ 2013-10-01T11:17:00
<48.48605°N 5.223203°W @ 2013-10-01T11:28:00
<48.49145°N 5.181578°W @ 2013-10-01T11:39:00
<48.49666°N 5.145108°W @ 2013-10-01T11:47:00
<48.49988°N 5.09412°W @ 2013-10-01T11:58:00
<48.49434°N 5.050837°W @ 2013-10-01T12:09:00
<48.48343°N 5.018707°W @ 2013-10-01T12:18:00
<48.46999°N 4.981055°W @ 2013-10-01T12:28:00
<48.45455°N 4.944855°W @ 2013-10-01T12:39:00
<48.44263°N 4.918512°W @ 2013-10-01T12:49:00
<48.42795°N 4.889702°W @ 2013-10-01T12:59:00
<48.41362°N 4.866925°W @ 2013-10-01T13:08:00
<48.38126°N 4.817781°W @ 2013-10-01T13:28:00
<48.36437°N 4.795195°W @ 2013-10-01T13:38:00
KALICOBA (82 positions)
<49.47904°N 3.656397°W @ 2013-09-30T21:54:00
<49.48651°N 3.638122°W @ 2013-09-30T22:08:00
<49.49588°N 3.614845°W @ 2013-09-30T22:26:00
<49.50033°N 3.606685°W @ 2013-09-30T22:37:00
<49.49143°N 3.626535°W @ 2013-09-30T22:49:00
<49.48489°N 3.640083°W @ 2013-09-30T22:58:00
<49.47704°N 3.655687°W @ 2013-09-30T23:09:00
<49.47093°N 3.66765°W @ 2013-09-30T23:17:00
<49.46326°N 3.683397°W @ 2013-09-30T23:29:00
<49.46024°N 3.689558°W @ 2013-09-30T23:33:00
<49.4869°N 3.635793°W @ 2013-10-01T00:12:00
<49.49782°N 3.613497°W @ 2013-10-01T00:39:00
<49.49192°N 3.624005°W @ 2013-10-01T00:48:00
<49.48485°N 3.636525°W @ 2013-10-01T00:58:00
<49.47795°N 3.647795°W @ 2013-10-01T01:09:00
<49.47196°N 3.657462°W @ 2013-10-01T01:18:00
<49.46501°N 3.668872°W @ 2013-10-01T01:29:00
<49.45965°N 3.67781°W @ 2013-10-01T01:37:00
<49.45316°N 3.688628°W @ 2013-10-01T01:48:00
<49.44809°N 3.696838°W @ 2013-10-01T01:56:00
<49.44433°N 3.703008°W @ 2013-10-01T02:02:00
<49.47308°N 3.615378°W @ 2013-10-01T02:48:00
<49.46994°N 3.627138°W @ 2013-10-01T02:58:00
<49.46632°N 3.640282°W @ 2013-10-01T03:09:00
<49.46331°N 3.65103°W @ 2013-10-01T03:18:00
<49.45988°N 3.664442°W @ 2013-10-01T03:29:00
<49.45786°N 3.672832°W @ 2013-10-01T03:35:00
<49.50581°N 3.594173°W @ 2013-10-01T04:28:00
<49.5046°N 3.595888°W @ 2013-10-01T04:37:00
<49.50274°N 3.59868°W @ 2013-10-01T04:49:00
<49.50174°N 3.60058°W @ 2013-10-01T04:55:00
<49.49465°N 3.612237°W @ 2013-10-01T05:27:00
<49.49198°N 3.616512°W @ 2013-10-01T05:38:00
<49.48833°N 3.623283°W @ 2013-10-01T05:57:00
<49.48752°N 3.626957°W @ 2013-10-01T06:08:00
<49.48646°N 3.629695°W @ 2013-10-01T06:18:00
<49.48539°N 3.632092°W @ 2013-10-01T06:28:00
<49.48421°N 3.63472°W @ 2013-10-01T06:39:00
<49.48292°N 3.637933°W @ 2013-10-01T06:49:00
<49.48152°N 3.642162°W @ 2013-10-01T06:58:00
<49.47962°N 3.646315°W @ 2013-10-01T07:08:00
<49.47863°N 3.649225°W @ 2013-10-01T07:15:00
<49.4764°N 3.65559°W @ 2013-10-01T07:28:00
<49.47451°N 3.660702°W @ 2013-10-01T07:39:00
<49.47264°N 3.666477°W @ 2013-10-01T07:49:00
<49.47083°N 3.669468°W @ 2013-10-01T07:55:00
<49.46392°N 3.689017°W @ 2013-10-01T08:27:00
<49.46169°N 3.69413°W @ 2013-10-01T08:39:00
<49.45959°N 3.698857°W @ 2013-10-01T08:47:00
<49.45751°N 3.704188°W @ 2013-10-01T08:59:00
<49.46223°N 3.714948°W @ 2013-10-01T09:08:00
<49.46861°N 3.728757°W @ 2013-10-01T09:16:00
<49.46846°N 3.731058°W @ 2013-10-01T09:24:00
<49.46093°N 3.724872°W @ 2013-10-01T09:36:00
<49.45594°N 3.720012°W @ 2013-10-01T09:46:00
<49.45183°N 3.716062°W @ 2013-10-01T09:55:00
<49.46118°N 3.70639°W @ 2013-10-01T10:18:00
<49.46091°N 3.708305°W @ 2013-10-01T10:24:00
<49.4719°N 3.675762°W @ 2013-10-01T11:29:00
<49.47707°N 3.662657°W @ 2013-10-01T11:55:00
<49.46882°N 3.61255°W @ 2013-10-01T15:21:00
<49.39955°N 3.651507°W @ 2013-10-01T17:13:00
<49.39919°N 3.67063°W @ 2013-10-01T17:23:00
<49.399°N 3.704858°W @ 2013-10-01T17:42:00
<49.39916°N 3.729943°W @ 2013-10-01T17:56:00
<49.39638°N 3.827727°W @ 2013-10-01T18:47:00
<49.39569°N 3.841173°W @ 2013-10-01T18:54:00
<49.39469°N 3.862068°W @ 2013-10-01T19:04:00
<49.38693°N 3.874095°W @ 2013-10-01T19:17:00
<49.37669°N 3.876778°W @ 2013-10-01T19:27:00
<49.36541°N 3.87989°W @ 2013-10-01T19:39:00
<49.35561°N 3.882775°W @ 2013-10-01T19:48:00
<49.34705°N 3.88552°W @ 2013-10-01T19:57:00
<49.33546°N 3.890052°W @ 2013-10-01T20:07:00
<49.32515°N 3.894167°W @ 2013-10-01T20:17:00
<49.31153°N 3.899632°W @ 2013-10-01T20:29:00
<49.3001°N 3.904403°W @ 2013-10-01T20:39:00
<49.29219°N 3.907562°W @ 2013-10-01T20:46:00
<49.28128°N 3.920305°W @ 2013-10-01T20:57:00
<49.27615°N 3.92689°W @ 2013-10-01T21:02:00
<49.25068°N 3.95919°W @ 2013-10-01T21:29:00
<49.24677°N 3.964087°W @ 2013-10-01T21:33:00
KALONIG SOLO SAILOR (36 positions)
<47.78942°N 4.406655°W @ 2013-09-30T21:51:00
<47.80902°N 4.442243°W @ 2013-09-30T22:06:00
<47.83878°N 4.492648°W @ 2013-09-30T22:29:00
<47.85581°N 4.517553°W @ 2013-09-30T22:38:00
<47.87214°N 4.539868°W @ 2013-09-30T22:48:00
<47.88652°N 4.559913°W @ 2013-09-30T22:56:00
<47.90881°N 4.590267°W @ 2013-09-30T23:09:00
<47.9245°N 4.608868°W @ 2013-09-30T23:18:00
<47.94092°N 4.627325°W @ 2013-09-30T23:28:00
<47.95737°N 4.649927°W @ 2013-09-30T23:38:00
<47.97373°N 4.672228°W @ 2013-09-30T23:49:00
<47.98853°N 4.693415°W @ 2013-09-30T23:58:00
<48.00469°N 4.716599°W @ 2013-10-01T00:09:00
<48.01392°N 4.73069°W @ 2013-10-01T00:16:00
<48.03142°N 4.753149°W @ 2013-10-01T00:26:00
<48.04859°N 4.771532°W @ 2013-10-01T00:37:00
<48.06327°N 4.74591°W @ 2013-10-01T00:49:00
<48.07566°N 4.72428°W @ 2013-10-01T00:58:00
<48.08297°N 4.710506°W @ 2013-10-01T01:03:00
<48.08664°N 4.678468°W @ 2013-10-01T01:17:00
<48.08875°N 4.652°W @ 2013-10-01T01:28:00
<48.08964°N 4.625957°W @ 2013-10-01T01:38:00
<48.09176°N 4.602018°W @ 2013-10-01T01:48:00
<48.09318°N 4.584833°W @ 2013-10-01T01:55:00
<48.09639°N 4.558788°W @ 2013-10-01T02:05:00
<48.1047°N 4.501327°W @ 2013-10-01T02:29:00
<48.10802°N 4.47586°W @ 2013-10-01T02:39:00
<48.1107°N 4.452275°W @ 2013-10-01T02:48:00
<48.1126°N 4.432473°W @ 2013-10-01T02:56:00
<48.11454°N 4.402603°W @ 2013-10-01T03:09:00
<48.11369°N 4.384455°W @ 2013-10-01T03:17:00
<48.11211°N 4.364188°W @ 2013-10-01T03:29:00
<48.10795°N 4.34798°W @ 2013-10-01T03:38:00
<48.0982°N 4.338022°W @ 2013-10-01T03:48:00
<48.09766°N 4.33954°W @ 2013-10-01T03:52:00
<48.09771°N 4.339433°W @ 2013-10-01T04:01:00
KAN AN AEL (117 positions)
<48.24197°N 5.088835°W @ 2013-09-30T21:57:00
<48.24086°N 5.075537°W @ 2013-09-30T22:08:00
<48.24474°N 5.052124°W @ 2013-09-30T22:28:00
<48.25048°N 5.042427°W @ 2013-09-30T22:38:00
<48.25882°N 5.035158°W @ 2013-09-30T22:48:00
<48.26849°N 5.033164°W @ 2013-09-30T22:59:00
<48.27427°N 5.041787°W @ 2013-09-30T23:08:00
<48.279°N 5.05405°W @ 2013-09-30T23:19:00
<48.28316°N 5.063413°W @ 2013-09-30T23:28:00
<48.28553°N 5.0762°W @ 2013-09-30T23:39:00
<48.28216°N 5.085355°W @ 2013-09-30T23:49:00
<48.27713°N 5.087461°W @ 2013-09-30T23:58:00
<48.27052°N 5.089847°W @ 2013-10-01T00:09:00
<48.26492°N 5.09242°W @ 2013-10-01T00:18:00
<48.25765°N 5.095137°W @ 2013-10-01T00:29:00
<48.25163°N 5.096035°W @ 2013-10-01T00:38:00
<48.24454°N 5.092618°W @ 2013-10-01T00:49:00
<48.24102°N 5.08428°W @ 2013-10-01T00:57:00
<48.24103°N 5.071599°W @ 2013-10-01T01:08:00
<48.24326°N 5.059375°W @ 2013-10-01T01:18:00
<48.24755°N 5.048478°W @ 2013-10-01T01:29:00
<48.2516°N 5.045952°W @ 2013-10-01T01:39:00
<48.25632°N 5.057605°W @ 2013-10-01T01:48:00
<48.25699°N 5.069063°W @ 2013-10-01T01:57:00
<48.2551°N 5.081672°W @ 2013-10-01T02:08:00
<48.24753°N 5.087332°W @ 2013-10-01T02:18:00
<48.23929°N 5.091587°W @ 2013-10-01T02:29:00
<48.23056°N 5.092398°W @ 2013-10-01T02:39:00
<48.22469°N 5.085802°W @ 2013-10-01T02:48:00
<48.21869°N 5.076083°W @ 2013-10-01T02:58:00
<48.21321°N 5.068205°W @ 2013-10-01T03:08:00
<48.20829°N 5.058146°W @ 2013-10-01T03:18:00
<48.20452°N 5.045868°W @ 2013-10-01T03:29:00
<48.20462°N 5.034715°W @ 2013-10-01T03:38:00
<48.20711°N 5.022918°W @ 2013-10-01T03:49:00
<48.21087°N 5.016012°W @ 2013-10-01T03:57:00
<48.21623°N 5.005033°W @ 2013-10-01T04:09:00
<48.21836°N 4.996038°W @ 2013-10-01T04:18:00
<48.2209°N 4.984327°W @ 2013-10-01T04:29:00
<48.22141°N 4.97473°W @ 2013-10-01T04:37:00
<48.22324°N 4.963479°W @ 2013-10-01T04:47:00
<48.22761°N 4.956907°W @ 2013-10-01T04:56:00
<48.24617°N 4.932467°W @ 2013-10-01T05:29:00
<48.24937°N 4.924332°W @ 2013-10-01T05:37:00
<48.25083°N 4.903403°W @ 2013-10-01T05:57:00
<48.2471°N 4.891348°W @ 2013-10-01T06:08:00
<48.23983°N 4.888679°W @ 2013-10-01T06:18:00
<48.23141°N 4.896045°W @ 2013-10-01T06:29:00
<48.22987°N 4.897752°W @ 2013-10-01T06:32:00
<48.22175°N 4.907583°W @ 2013-10-01T06:48:00
<48.21215°N 4.915547°W @ 2013-10-01T06:59:00
<48.20508°N 4.923785°W @ 2013-10-01T07:09:00
<48.20171°N 4.929993°W @ 2013-10-01T07:16:00
<48.19759°N 4.945672°W @ 2013-10-01T07:29:00
<48.19479°N 4.957334°W @ 2013-10-01T07:39:00
<48.19258°N 4.967523°W @ 2013-10-01T07:47:00
<48.19136°N 4.978068°W @ 2013-10-01T07:56:00
<48.18874°N 5.0123°W @ 2013-10-01T08:28:00
<48.18149°N 5.012555°W @ 2013-10-01T08:38:00
<48.17328°N 5.011323°W @ 2013-10-01T08:49:00
<48.16827°N 5.00552°W @ 2013-10-01T08:58:00
<48.16889°N 4.992643°W @ 2013-10-01T09:08:00
<48.16533°N 4.985818°W @ 2013-10-01T09:17:00
<48.15867°N 4.990913°W @ 2013-10-01T09:28:00
<48.1579°N 5.002062°W @ 2013-10-01T09:38:00
<48.15802°N 5.014359°W @ 2013-10-01T09:49:00
<48.15892°N 5.022888°W @ 2013-10-01T09:56:00
<48.17071°N 5.038508°W @ 2013-10-01T10:17:00
<48.18079°N 5.043889°W @ 2013-10-01T10:29:00
<48.18249°N 5.0461°W @ 2013-10-01T10:31:00
<48.1955°N 5.057522°W @ 2013-10-01T10:48:00
<48.20466°N 5.061565°W @ 2013-10-01T10:58:00
<48.21152°N 5.066925°W @ 2013-10-01T11:06:00
<48.21734°N 5.07388°W @ 2013-10-01T11:14:00
<48.22545°N 5.086662°W @ 2013-10-01T11:27:00
<48.23152°N 5.090563°W @ 2013-10-01T11:38:00
<48.24368°N 5.081089°W @ 2013-10-01T11:47:00
<48.24421°N 5.067473°W @ 2013-10-01T11:58:00
<48.25135°N 5.057937°W @ 2013-10-01T12:09:00
<48.25896°N 5.055582°W @ 2013-10-01T12:17:00
<48.26883°N 5.052232°W @ 2013-10-01T12:28:00
<48.27731°N 5.048655°W @ 2013-10-01T12:37:00
<48.2871°N 5.04796°W @ 2013-10-01T12:48:00
<48.29367°N 5.056982°W @ 2013-10-01T12:59:00
<48.29108°N 5.066988°W @ 2013-10-01T13:08:00
<48.28319°N 5.084315°W @ 2013-10-01T13:28:00
<48.27741°N 5.086755°W @ 2013-10-01T13:37:00
<48.24344°N 5.063107°W @ 2013-10-01T14:37:00
<48.24668°N 5.03995°W @ 2013-10-01T14:57:00
<48.26229°N 5.026925°W @ 2013-10-01T15:22:00
<48.26641°N 5.04256°W @ 2013-10-01T15:39:00
<48.2654°N 5.050643°W @ 2013-10-01T15:46:00
<48.29139°N 5.052775°W @ 2013-10-01T16:53:00
<48.28367°N 5.081353°W @ 2013-10-01T17:19:00
<48.28251°N 5.083737°W @ 2013-10-01T17:21:00
<48.26005°N 5.094128°W @ 2013-10-01T17:48:00
<48.25232°N 5.095725°W @ 2013-10-01T17:56:00
<48.24205°N 5.061697°W @ 2013-10-01T18:38:00
<48.24952°N 5.062385°W @ 2013-10-01T18:49:00
<48.25525°N 5.063805°W @ 2013-10-01T18:58:00
<48.26155°N 5.067595°W @ 2013-10-01T19:09:00
<48.2655°N 5.064735°W @ 2013-10-01T19:15:00
<48.27412°N 5.06316°W @ 2013-10-01T19:28:00
<48.28166°N 5.062674°W @ 2013-10-01T19:39:00
<48.28426°N 5.0718°W @ 2013-10-01T19:48:00
<48.28212°N 5.083792°W @ 2013-10-01T19:59:00
<48.27718°N 5.086093°W @ 2013-10-01T20:08:00
<48.27378°N 5.087121°W @ 2013-10-01T20:16:00
<48.26109°N 5.088695°W @ 2013-10-01T20:27:00
<48.25283°N 5.09132°W @ 2013-10-01T20:38:00
<48.24478°N 5.093635°W @ 2013-10-01T20:49:00
<48.23733°N 5.094383°W @ 2013-10-01T20:59:00
<48.23101°N 5.09227°W @ 2013-10-01T21:08:00
<48.22469°N 5.085802°W @ 2013-10-01T21:18:00
<48.21931°N 5.077291°W @ 2013-10-01T21:29:00
<48.21509°N 5.070823°W @ 2013-10-01T21:37:00
<48.20941°N 5.062173°W @ 2013-10-01T21:48:00
KAN AR MOOR (80 positions)
<47.81598°N 4.37961°W @ 2013-09-30T22:38:00
<47.81598°N 4.379595°W @ 2013-09-30T22:47:00
<47.81595°N 4.379598°W @ 2013-09-30T22:56:00
<47.81366°N 4.380193°W @ 2013-09-30T23:09:00
<47.81457°N 4.400535°W @ 2013-09-30T23:19:00
<47.82783°N 4.429455°W @ 2013-09-30T23:28:00
<47.84127°N 4.459055°W @ 2013-09-30T23:38:00
<47.8543°N 4.493309°W @ 2013-09-30T23:48:00
<47.86614°N 4.529217°W @ 2013-09-30T23:59:00
<47.87965°N 4.563443°W @ 2013-10-01T00:09:00
<47.89139°N 4.593983°W @ 2013-10-01T00:18:00
<47.89809°N 4.624681°W @ 2013-10-01T00:27:00
<47.90649°N 4.66529°W @ 2013-10-01T00:38:00
<47.91735°N 4.70443°W @ 2013-10-01T00:49:00
<47.93003°N 4.729753°W @ 2013-10-01T00:58:00
<47.94369°N 4.761693°W @ 2013-10-01T01:08:00
<47.94985°N 4.790127°W @ 2013-10-01T01:16:00
<47.96541°N 4.82719°W @ 2013-10-01T01:29:00
<47.98129°N 4.824286°W @ 2013-10-01T01:38:00
<47.9728°N 4.796657°W @ 2013-10-01T01:49:00
<47.96553°N 4.820117°W @ 2013-10-01T01:57:00
<47.97077°N 4.858935°W @ 2013-10-01T02:09:00
<47.97611°N 4.887262°W @ 2013-10-01T02:17:00
<47.99519°N 4.865628°W @ 2013-10-01T02:28:00
<47.99788°N 4.855962°W @ 2013-10-01T02:38:00
<48.0026°N 4.854688°W @ 2013-10-01T02:49:00
<48.00108°N 4.853517°W @ 2013-10-01T02:58:00
<48.00025°N 4.851865°W @ 2013-10-01T03:09:00
<48.00074°N 4.849922°W @ 2013-10-01T03:19:00
<48.00063°N 4.84888°W @ 2013-10-01T03:27:00
<47.99788°N 4.810605°W @ 2013-10-01T03:39:00
<47.9917°N 4.778342°W @ 2013-10-01T03:47:00
<47.9852°N 4.734992°W @ 2013-10-01T03:58:00
<47.98037°N 4.691315°W @ 2013-10-01T04:09:00
<47.97952°N 4.655066°W @ 2013-10-01T04:17:00
<47.97039°N 4.615273°W @ 2013-10-01T04:28:00
<47.96123°N 4.574533°W @ 2013-10-01T04:39:00
<47.948°N 4.537468°W @ 2013-10-01T04:49:00
<47.93946°N 4.515002°W @ 2013-10-01T04:56:00
<47.89923°N 4.454783°W @ 2013-10-01T05:27:00
<47.89623°N 4.455317°W @ 2013-10-01T05:38:00
<47.89576°N 4.455015°W @ 2013-10-01T05:55:00
<47.89653°N 4.455025°W @ 2013-10-01T06:09:00
<47.89771°N 4.455325°W @ 2013-10-01T06:18:00
<47.89928°N 4.455236°W @ 2013-10-01T06:28:00
<47.89651°N 4.453022°W @ 2013-10-01T06:39:00
<47.88087°N 4.44356°W @ 2013-10-01T06:48:00
<47.85684°N 4.42784°W @ 2013-10-01T06:59:00
<47.83591°N 4.41483°W @ 2013-10-01T07:08:00
<47.81971°N 4.402522°W @ 2013-10-01T07:16:00
<47.81769°N 4.377745°W @ 2013-10-01T07:28:00
<47.81781°N 4.377757°W @ 2013-10-01T07:39:00
<47.81779°N 4.37774°W @ 2013-10-01T07:55:00
<47.81783°N 4.377775°W @ 2013-10-01T08:25:00
<47.8178°N 4.377762°W @ 2013-10-01T08:39:00
<47.8178°N 4.3777°W @ 2013-10-01T08:49:00
<47.81773°N 4.377676°W @ 2013-10-01T08:59:00
<47.8178°N 4.377705°W @ 2013-10-01T09:08:00
<47.81645°N 4.379735°W @ 2013-10-01T09:15:00
<47.81643°N 4.379702°W @ 2013-10-01T09:24:00
<47.86113°N 4.408648°W @ 2013-10-01T18:39:00
<47.88276°N 4.408235°W @ 2013-10-01T18:47:00
<47.90266°N 4.399135°W @ 2013-10-01T18:58:00
<47.91459°N 4.406392°W @ 2013-10-01T19:08:00
<47.92095°N 4.414464°W @ 2013-10-01T19:17:00
<47.92171°N 4.416618°W @ 2013-10-01T19:27:00
<47.92286°N 4.417675°W @ 2013-10-01T19:38:00
<47.92459°N 4.417785°W @ 2013-10-01T19:48:00
<47.92268°N 4.42099°W @ 2013-10-01T19:58:00
<47.91069°N 4.40472°W @ 2013-10-01T20:09:00
<47.91505°N 4.394653°W @ 2013-10-01T20:15:00
<47.9265°N 4.428723°W @ 2013-10-01T20:28:00
<47.93056°N 4.453835°W @ 2013-10-01T20:38:00
<47.91195°N 4.446835°W @ 2013-10-01T20:49:00
<47.90431°N 4.419233°W @ 2013-10-01T20:58:00
<47.89828°N 4.396315°W @ 2013-10-01T21:08:00
<47.89905°N 4.395345°W @ 2013-10-01T21:17:00
<47.89988°N 4.395642°W @ 2013-10-01T21:27:00
<47.90215°N 4.395216°W @ 2013-10-01T21:38:00
<47.90459°N 4.39463°W @ 2013-10-01T21:48:00
KAREN LIQUIDE (23 positions)
<47.89225°N 4.570608°W @ 2013-09-30T22:58:00
<47.91231°N 4.59591°W @ 2013-09-30T23:07:00
<47.93492°N 4.624817°W @ 2013-09-30T23:18:00
<47.95735°N 4.653195°W @ 2013-09-30T23:29:00
<47.97649°N 4.67787°W @ 2013-09-30T23:38:00
<47.99769°N 4.70948°W @ 2013-09-30T23:49:00
<48.01151°N 4.729°W @ 2013-09-30T23:57:00
<48.02481°N 4.74754°W @ 2013-10-01T00:03:00
<48.09295°N 4.661072°W @ 2013-10-01T00:59:00
<48.10314°N 4.557219°W @ 2013-10-01T01:38:00
<48.10477°N 4.531522°W @ 2013-10-01T01:48:00
<48.10581°N 4.518122°W @ 2013-10-01T01:53:00
<48.11283°N 4.400298°W @ 2013-10-01T02:39:00
<48.11277°N 4.377769°W @ 2013-10-01T02:49:00
<48.11213°N 4.366215°W @ 2013-10-01T02:59:00
<48.10845°N 4.351577°W @ 2013-10-01T03:08:00
<48.10252°N 4.342031°W @ 2013-10-01T03:19:00
<48.09856°N 4.33801°W @ 2013-10-01T03:29:00
<48.09746°N 4.339547°W @ 2013-10-01T03:34:00
<48.09746°N 4.339545°W @ 2013-10-01T03:43:00
<48.09746°N 4.339577°W @ 2013-10-01T03:52:00
<48.09746°N 4.339612°W @ 2013-10-01T04:01:00
<48.09747°N 4.339657°W @ 2013-10-01T04:10:00
KARIENA MARJANNE FV (44 positions)
<49.99358°N 2.704685°W @ 2013-10-01T06:28:00
<49.98538°N 2.734442°W @ 2013-10-01T06:37:00
<49.97551°N 2.77119°W @ 2013-10-01T06:49:00
<49.96689°N 2.803605°W @ 2013-10-01T06:59:00
<49.95814°N 2.836105°W @ 2013-10-01T07:09:00
<49.96369°N 2.851752°W @ 2013-10-01T07:14:00
<49.96355°N 2.893057°W @ 2013-10-01T07:29:00
<49.95268°N 2.882823°W @ 2013-10-01T07:38:00
<49.97173°N 2.868768°W @ 2013-10-01T07:49:00
<49.97173°N 2.870435°W @ 2013-10-01T07:54:00
<49.97844°N 2.86721°W @ 2013-10-01T08:28:00
<49.98125°N 2.86452°W @ 2013-10-01T08:38:00
<49.98425°N 2.86244°W @ 2013-10-01T08:49:00
<49.9854°N 2.862847°W @ 2013-10-01T08:58:00
<49.97931°N 2.838447°W @ 2013-10-01T09:09:00
<49.97743°N 2.823552°W @ 2013-10-01T09:19:00
